time,speed,steering,x_angle,y_angle,z_angle,imu_yaw_rate
1746616038.0833626,0.6650000214576721,0.0,-0.0102,-0.0018,0.9832,0.0
1746616038.1393533,0.921999990940094,0.0,-0.0102,-0.0018,0.9832,0.0
1746616038.1394222,0.921999990940094,0.07909999787807465,-0.0102,-0.0018,0.9832,0.0
1746616038.1396344,0.921999990940094,0.07909999787807465,-0.0088,-0.0009,0.9828,0.2193
1746616038.191109,1.2058000564575195,0.07909999787807465,-0.0088,-0.0009,0.9828,0.2193
1746616038.1911657,1.2058000564575195,0.1678999960422516,-0.0088,-0.0009,0.9828,0.2193
1746616038.1913369,1.2058000564575195,0.1678999960422516,-0.0078,0.0006,0.9805,0.6164
1746616038.24332,1.4537999629974365,0.1678999960422516,-0.0078,0.0006,0.9805,0.6164
1746616038.2434149,1.4537999629974365,0.250900000333786,-0.0078,0.0006,0.9805,0.6164
1746616038.2436576,1.4537999629974365,0.250900000333786,-0.0074,0.0026,0.9759,1.1203
1746616038.299242,1.6069999933242798,0.250900000333786,-0.0074,0.0026,0.9759,1.1203
1746616038.2993128,1.6069999933242798,0.3310999870300293,-0.0074,0.0026,0.9759,1.1203
1746616038.299532,1.6069999933242798,0.3310999870300293,-0.008,0.0052,0.9674,1.6293
1746616038.351265,1.2538000345230103,0.3310999870300293,-0.008,0.0052,0.9674,1.6293
1746616038.3513534,1.2538000345230103,0.41940000653266907,-0.008,0.0052,0.9674,1.6293
1746616038.3516083,1.2538000345230103,0.41940000653266907,-0.0138,0.0045,0.9541,1.6787
1746616038.4033341,0.9430000185966492,0.41940000653266907,-0.0138,0.0045,0.9541,1.6787
1746616038.4034016,0.9430000185966492,0.5008999705314636,-0.0138,0.0045,0.9541,1.6787
1746616038.4036183,0.9430000185966492,0.5008999705314636,-0.0178,0.0025,0.9405,1.555
1746616038.455398,0.6611999869346619,0.5008999705314636,-0.0178,0.0025,0.9405,1.555
1746616038.4554653,0.6611999869346619,0.5235999822616577,-0.0178,0.0025,0.9405,1.555
1746616038.4556706,0.6611999869346619,0.5235999822616577,-0.0199,-0.0007,0.9277,1.1528
1746616038.5073106,0.40369999408721924,0.5235999822616577,-0.0199,-0.0007,0.9277,1.1528
1746616038.507382,0.40369999408721924,0.5235999822616577,-0.0199,-0.0007,0.9277,1.1528
1746616038.5077083,0.40369999408721924,0.5235999822616577,-0.0209,-0.0039,0.9188,0.7047
1746616038.5593545,0.0010000000474974513,0.5235999822616577,-0.0209,-0.0039,0.9188,0.7047
1746616038.5594103,0.0010000000474974513,0.5235999822616577,-0.0209,-0.0039,0.9188,0.7047
1746616038.5595891,0.0010000000474974513,0.5235999822616577,-0.0226,-0.0077,0.9147,-0.0006
1746616038.6129296,0.004399999976158142,0.5235999822616577,-0.0226,-0.0077,0.9147,-0.0006
1746616038.6129897,0.004399999976158142,0.5235999822616577,-0.0226,-0.0077,0.9147,-0.0006
1746616038.6131713,0.004399999976158142,0.5235999822616577,-0.0211,-0.0075,0.9147,-0.0007
1746616038.6726973,0.0034000000450760126,0.5235999822616577,-0.0211,-0.0075,0.9147,-0.0007
1746616038.6727545,0.0034000000450760126,0.5235999822616577,-0.0211,-0.0075,0.9147,-0.0007
1746616038.6729276,0.0034000000450760126,0.5235999822616577,-0.0195,-0.0072,0.9148,-0.0005
1746616038.7326202,0.0024999999441206455,0.5235999822616577,-0.0195,-0.0072,0.9148,-0.0005
1746616038.7326765,0.0024999999441206455,0.5235999822616577,-0.0195,-0.0072,0.9148,-0.0005
1746616038.7328675,0.0024999999441206455,0.5235999822616577,-0.0182,-0.0069,0.9148,-0.0004
1746616038.787446,0.0024999999441206455,0.5235999822616577,-0.0182,-0.0069,0.9148,-0.0004
1746616038.7875805,0.13510000705718994,0.5235999822616577,-0.0182,-0.0069,0.9148,-0.0004
1746616038.7876709,0.13510000705718994,0.5235999822616577,-0.0165,-0.0059,0.9141,0.2437
1746616038.8395603,0.40959998965263367,0.5235999822616577,-0.0165,-0.0059,0.9141,0.2437
1746616038.839659,0.40959998965263367,0.5235999822616577,-0.0165,-0.0059,0.9141,0.2437
1746616038.839964,0.40959998965263367,0.5235999822616577,-0.014,-0.0037,0.9086,0.7213
1746616038.8913758,0.6665999889373779,0.5235999822616577,-0.014,-0.0037,0.9086,0.7213
1746616038.8914678,0.6665999889373779,0.5235999822616577,-0.014,-0.0037,0.9086,0.7213
1746616038.8917544,0.6665999889373779,0.5235999822616577,-0.0124,-0.0019,0.8978,1.1683
1746616038.9434106,0.9074000120162964,0.5235999822616577,-0.0124,-0.0019,0.8978,1.1683
1746616038.943512,0.9074000120162964,0.5235999822616577,-0.0124,-0.0019,0.8978,1.1683
1746616038.943824,0.9074000120162964,0.5235999822616577,-0.0116,-0.0003,0.8821,1.586
1746616038.9954805,1.1607999801635742,0.5235999822616577,-0.0116,-0.0003,0.8821,1.586
1746616038.9955812,1.1607999801635742,0.5235999822616577,-0.0116,-0.0003,0.8821,1.586
1746616038.9959123,1.1607999801635742,0.5235999822616577,-0.0115,0.0016,0.8585,2.0241
1746616039.047585,1.4033000469207764,0.5235999822616577,-0.0115,0.0016,0.8585,2.0241
1746616039.0476773,1.4033000469207764,0.5235999822616577,-0.0115,0.0016,0.8585,2.0241
1746616039.0479593,1.4033000469207764,0.5235999822616577,-0.0123,0.0035,0.8279,2.4407
1746616039.099579,1.6794999837875366,0.5235999822616577,-0.0123,0.0035,0.8279,2.4407
1746616039.0996668,1.6794999837875366,0.46320000290870667,-0.0123,0.0035,0.8279,2.4407
1746616039.099935,1.6794999837875366,0.46320000290870667,-0.0133,0.005,0.7882,2.5388
1746616039.1516662,1.9499000310897827,0.46320000290870667,-0.0133,0.005,0.7882,2.5388
1746616039.1517591,1.9499000310897827,0.38449999690055847,-0.0133,0.005,0.7882,2.5388
1746616039.152042,1.9499000310897827,0.38449999690055847,-0.0141,0.0059,0.7487,2.3915
1746616039.2036986,2.242300033569336,0.38449999690055847,-0.0141,0.0059,0.7487,2.3915
1746616039.203788,2.242300033569336,0.2985000014305115,-0.0141,0.0059,0.7487,2.3915
1746616039.2040923,2.242300033569336,0.2985000014305115,-0.0148,0.0064,0.7064,2.0931
1746616039.2596066,2.501499891281128,0.2985000014305115,-0.0148,0.0064,0.7064,2.0931
1746616039.2596955,2.501499891281128,0.2198999971151352,-0.0148,0.0064,0.7064,2.0931
1746616039.2599764,2.501499891281128,0.2198999971151352,-0.015,0.0064,0.6719,1.704
1746616039.3116322,2.4904000759124756,0.2198999971151352,-0.015,0.0064,0.6719,1.704
1746616039.311723,2.4904000759124756,0.13030000030994415,-0.015,0.0064,0.6719,1.704
1746616039.3120086,2.4904000759124756,0.13030000030994415,-0.0153,0.0038,0.6423,0.9938
1746616039.3636522,2.1974000930786133,0.13030000030994415,-0.0153,0.0038,0.6423,0.9938
1746616039.3637395,2.1974000930786133,0.05130000039935112,-0.0153,0.0038,0.6423,0.9938
1746616039.3640108,2.1974000930786133,0.05130000039935112,-0.0159,-0.0019,0.6296,0.3506
1746616039.4168687,1.8897000551223755,0.05130000039935112,-0.0159,-0.0019,0.6296,0.3506
1746616039.4169562,1.8897000551223755,0.0,-0.0159,-0.0019,0.6296,0.3506
1746616039.4172308,1.8897000551223755,0.0,-0.0158,-0.0069,0.6275,-0.0041
1746616039.4676034,1.579200029373169,0.0,-0.0158,-0.0069,0.6275,-0.0041
1746616039.4676936,1.579200029373169,0.0,-0.0158,-0.0069,0.6275,-0.0041
1746616039.467972,1.579200029373169,0.0,-0.0162,-0.0103,0.6275,-0.0032
1746616039.5236843,1.279099941253662,0.0,-0.0162,-0.0103,0.6275,-0.0032
1746616039.523773,1.279099941253662,0.0,-0.0162,-0.0103,0.6275,-0.0032
1746616039.5240571,1.279099941253662,0.0,-0.0166,-0.0129,0.6275,-0.0025
1746616039.5715797,1.0777000188827515,0.0,-0.0166,-0.0129,0.6275,-0.0025
1746616039.5716672,1.0777000188827515,0.0,-0.0166,-0.0129,0.6275,-0.0025
1746616039.5719368,1.0777000188827515,0.0,-0.0166,-0.0147,0.6275,-0.001
1746616039.6235657,1.330199956893921,0.0,-0.0166,-0.0147,0.6275,-0.001
1746616039.6236475,1.330199956893921,0.0,-0.0166,-0.0147,0.6275,-0.001
1746616039.623906,1.330199956893921,0.0,-0.0137,-0.0122,0.6276,-0.0002
1746616039.6756685,1.5895999670028687,0.0,-0.0137,-0.0122,0.6276,-0.0002
1746616039.6757567,1.5895999670028687,0.0,-0.0137,-0.0122,0.6276,-0.0002
1746616039.676034,1.5895999670028687,0.0,-0.0111,-0.01,0.6276,-0.0002
1746616039.7277634,1.8356000185012817,0.0,-0.0111,-0.01,0.6276,-0.0002
1746616039.7279313,1.8356000185012817,0.0,-0.0111,-0.01,0.6276,-0.0002
1746616039.7284875,1.8356000185012817,0.0,-0.0091,-0.0084,0.6277,-0.0001
1746616039.779542,2.102299928665161,0.0,-0.0091,-0.0084,0.6277,-0.0001
1746616039.7796023,2.102299928665161,0.0,-0.0091,-0.0084,0.6277,-0.0001
1746616039.779786,2.102299928665161,0.0,-0.0074,-0.007,0.6277,-0.0001
1746616039.831558,2.3554999828338623,0.0,-0.0074,-0.007,0.6277,-0.0001
1746616039.831613,2.3554999828338623,0.0,-0.0074,-0.007,0.6277,-0.0001
1746616039.8317845,2.3554999828338623,0.0,-0.0062,-0.0059,0.6277,-0.0001
1746616039.8834825,2.5862998962402344,0.0,-0.0062,-0.0059,0.6277,-0.0001
1746616039.8835366,2.5862998962402344,0.0,-0.0062,-0.0059,0.6277,-0.0001
1746616039.8837166,2.5862998962402344,0.0,-0.0053,-0.0052,0.6277,-0.0001
1746616039.9316204,2.8232998847961426,0.0,-0.0053,-0.0052,0.6277,-0.0001
1746616039.9316998,2.8232998847961426,0.0,-0.0053,-0.0052,0.6277,-0.0001
1746616039.9319532,2.8232998847961426,0.0,-0.0046,-0.0046,0.6277,-0.0001
1746616039.9836946,3.056999921798706,0.0,-0.0046,-0.0046,0.6277,-0.0001
1746616039.9837925,3.056999921798706,0.0,-0.0046,-0.0046,0.6277,-0.0001
1746616039.984088,3.056999921798706,0.0,-0.004,-0.0041,0.6277,-0.0001
1746616040.0357177,3.2918999195098877,0.0,-0.004,-0.0041,0.6277,-0.0001
1746616040.0357664,3.2918999195098877,0.0,-0.004,-0.0041,0.6277,-0.0001
1746616040.035919,3.2918999195098877,0.0,-0.0036,-0.0038,0.6277,0.0
1746616040.0874197,3.5146000385284424,0.0,-0.0036,-0.0038,0.6277,0.0
1746616040.087472,3.5146000385284424,0.0,-0.0036,-0.0038,0.6277,0.0
1746616040.0876532,3.5146000385284424,0.0,-0.0032,-0.0035,0.6277,0.0
1746616040.139545,3.7418999671936035,0.0,-0.0032,-0.0035,0.6277,0.0
1746616040.1396105,3.7418999671936035,-0.027899999171495438,-0.0032,-0.0035,0.6277,0.0
1746616040.1398325,3.7418999671936035,-0.027899999171495438,-0.0025,-0.0036,0.6286,-0.2672
1746616040.1917336,3.954900026321411,-0.027899999171495438,-0.0025,-0.0036,0.6286,-0.2672
1746616040.1917908,3.954900026321411,-0.11249999701976776,-0.0025,-0.0036,0.6286,-0.2672
1746616040.191958,3.954900026321411,-0.11249999701976776,0.0013,-0.0068,0.6443,-1.197
1746616040.2434497,4.142300128936768,-0.11249999701976776,0.0013,-0.0068,0.6443,-1.197
1746616040.2435074,4.142300128936768,-0.19050000607967377,0.0013,-0.0068,0.6443,-1.197
1746616040.2436748,4.142300128936768,-0.19050000607967377,0.0057,-0.0111,0.6725,-1.7283
1746616040.2956636,4.190999984741211,-0.19050000607967377,0.0057,-0.0111,0.6725,-1.7283
1746616040.2957625,4.190999984741211,-0.2727000117301941,0.0057,-0.0111,0.6725,-1.7283
1746616040.296059,4.190999984741211,-0.2727000117301941,0.0083,-0.0155,0.7053,-1.5135
1746616040.3475666,3.805000066757202,-0.2727000117301941,0.0083,-0.0155,0.7053,-1.5135
1746616040.347657,3.805000066757202,-0.3571999967098236,0.0083,-0.0155,0.7053,-1.5135
1746616040.347921,3.805000066757202,-0.3571999967098236,0.0046,-0.0208,0.7306,-1.2088
1746616040.399473,3.4344000816345215,-0.3571999967098236,0.0046,-0.0208,0.7306,-1.2088
1746616040.3995304,3.4344000816345215,-0.4374000132083893,0.0046,-0.0208,0.7306,-1.2088
1746616040.3997006,3.4344000816345215,-0.4374000132083893,0.0007,-0.0239,0.7498,-1.0531
1746616040.4474828,3.0673999786376953,-0.4374000132083893,0.0007,-0.0239,0.7498,-1.0531
1746616040.44754,3.0673999786376953,-0.503000020980835,0.0007,-0.0239,0.7498,-1.0531
1746616040.4477158,3.0673999786376953,-0.503000020980835,-0.0029,-0.0256,0.7661,-0.9467
1746616040.499446,2.7132999897003174,-0.503000020980835,-0.0029,-0.0256,0.7661,-0.9467
1746616040.499501,2.7132999897003174,-0.42590001225471497,-0.0029,-0.0256,0.7661,-0.9467
1746616040.4996853,2.7132999897003174,-0.42590001225471497,-0.0061,-0.0266,0.7807,-0.958
1746616040.5474093,2.3585000038146973,-0.42590001225471497,-0.0061,-0.0266,0.7807,-0.958
1746616040.5474637,2.3585000038146973,-0.3465000092983246,-0.0061,-0.0266,0.7807,-0.958
1746616040.547634,2.3585000038146973,-0.3465000092983246,-0.0087,-0.0273,0.7967,-1.0939
1746616040.5995235,2.0215001106262207,-0.3465000092983246,-0.0087,-0.0273,0.7967,-1.0939
1746616040.5996125,2.0215001106262207,-0.2669000029563904,-0.0087,-0.0273,0.7967,-1.0939
1746616040.5998983,2.0215001106262207,-0.2669000029563904,-0.0106,-0.0283,0.815,-1.5214
1746616040.651406,1.7213000059127808,-0.2669000029563904,-0.0106,-0.0283,0.815,-1.5214
1746616040.6514919,1.7213000059127808,-0.18490000069141388,-0.0106,-0.0283,0.815,-1.5214
1746616040.6517558,1.7213000059127808,-0.18490000069141388,-0.0134,-0.0267,0.8345,-0.9783
1746616040.704787,1.4471999406814575,-0.18490000069141388,-0.0134,-0.0267,0.8345,-0.9783
1746616040.7048817,1.4471999406814575,-0.10670000314712524,-0.0134,-0.0267,0.8345,-0.9783
1746616040.7051618,1.4471999406814575,-0.10670000314712524,-0.016,-0.0239,0.844,-0.4741
1746616040.7569866,1.1305999755859375,-0.10670000314712524,-0.016,-0.0239,0.844,-0.4741
1746616040.7570786,1.1305999755859375,-0.019899999722838402,-0.016,-0.0239,0.844,-0.4741
1746616040.7573485,1.1305999755859375,-0.019899999722838402,-0.0184,-0.021,0.8478,-0.0666
1746616040.807308,0.8483999967575073,-0.019899999722838402,-0.0184,-0.021,0.8478,-0.0666
1746616040.8073907,0.8483999967575073,0.0,-0.0184,-0.021,0.8478,-0.0666
1746616040.8076444,0.8483999967575073,0.0,-0.0197,-0.0195,0.8479,0.0032
1746616040.855416,0.5755000114440918,0.0,-0.0197,-0.0195,0.8479,0.0032
1746616040.8555005,0.5755000114440918,0.0,-0.0197,-0.0195,0.8479,0.0032
1746616040.855762,0.5755000114440918,0.0,-0.0205,-0.0185,0.8479,0.0025
1746616040.9073212,0.3003000020980835,0.0,-0.0205,-0.0185,0.8479,0.0025
1746616040.9074,0.3003000020980835,-0.06750000268220901,-0.0205,-0.0185,0.8479,0.0025
1746616040.9076443,0.3003000020980835,-0.06750000268220901,-0.0212,-0.0179,0.8483,-0.0602
1746616040.956605,0.18330000340938568,-0.06750000268220901,-0.0212,-0.0179,0.8483,-0.0602
1746616040.9566925,0.18330000340938568,-0.1462000012397766,-0.0212,-0.0179,0.8483,-0.0602
1746616040.9569638,0.18330000340938568,-0.1462000012397766,-0.0211,-0.0168,0.8491,-0.086
1746616041.0086305,0.18330000340938568,-0.2296999990940094,-0.0211,-0.0168,0.8491,-0.086
1746616041.0087898,0.4584999978542328,-0.2296999990940094,-0.0211,-0.0168,0.8491,-0.086
1746616041.0089424,0.4584999978542328,-0.2296999990940094,-0.0167,-0.014,0.852,-0.3304
1746616041.060694,0.7041000127792358,-0.2296999990940094,-0.0167,-0.014,0.852,-0.3304
1746616041.0607548,0.7041000127792358,-0.3066999912261963,-0.0167,-0.014,0.852,-0.3304
1746616041.0609426,0.7041000127792358,-0.3066999912261963,-0.0133,-0.0123,0.8584,-0.6794
1746616041.115281,0.9573000073432922,-0.3066999912261963,-0.0133,-0.0123,0.8584,-0.6794
1746616041.1153343,0.9573000073432922,-0.3905999958515167,-0.0133,-0.0123,0.8584,-0.6794
1746616041.115499,0.9573000073432922,-0.3905999958515167,-0.0102,-0.0117,0.8708,-1.1943
1746616041.1686203,1.2077000141143799,-0.3905999958515167,-0.0102,-0.0117,0.8708,-1.1943
1746616041.1686764,1.2077000141143799,-0.4779999852180481,-0.0102,-0.0117,0.8708,-1.1943
1746616041.1688752,1.2077000141143799,-0.4779999852180481,-0.0075,-0.0124,0.8911,-1.8872
1746616041.2205014,1.4319000244140625,-0.4779999852180481,-0.0075,-0.0124,0.8911,-1.8872
1746616041.220555,1.4319000244140625,-0.5235999822616577,-0.0075,-0.0124,0.8911,-1.8872
1746616041.2207246,1.4319000244140625,-0.5235999822616577,-0.0057,-0.0142,0.9154,-2.4917
1746616041.2713654,1.6811000108718872,-0.5235999822616577,-0.0057,-0.0142,0.9154,-2.4917
1746616041.2714212,1.6811000108718872,-0.5235999822616577,-0.0057,-0.0142,0.9154,-2.4917
1746616041.2715993,1.6811000108718872,-0.5235999822616577,-0.0045,-0.0164,0.9419,-2.9078
1746616041.3245294,1.916700005531311,-0.5235999822616577,-0.0045,-0.0164,0.9419,-2.9078
1746616041.3245826,1.916700005531311,-0.5235999822616577,-0.0045,-0.0164,0.9419,-2.9078
1746616041.3247755,1.916700005531311,-0.5235999822616577,-0.0041,-0.0195,0.9654,-3.2955
1746616041.3791196,2.17549991607666,-0.5235999822616577,-0.0041,-0.0195,0.9654,-3.2955
1746616041.3791766,2.17549991607666,-0.5235999822616577,-0.0041,-0.0195,0.9654,-3.2955
1746616041.3793507,2.17549991607666,-0.5235999822616577,-0.0046,-0.0239,0.9862,-3.709
1746616041.4311,2.4328999519348145,-0.5235999822616577,-0.0046,-0.0239,0.9862,-3.709
1746616041.4311574,2.4328999519348145,-0.47429999709129333,-0.0046,-0.0239,0.9862,-3.709
1746616041.4313362,2.4328999519348145,-0.47429999709129333,-0.0064,-0.0281,0.9976,-3.7791
1746616041.4831243,2.6995999813079834,-0.47429999709129333,-0.0064,-0.0281,0.9976,-3.7791
1746616041.4831784,2.6995999813079834,-0.3953000009059906,-0.0064,-0.0281,0.9976,-3.7791
1746616041.4833467,2.6995999813079834,-0.3953000009059906,-0.0084,-0.0303,0.9991,-3.4134
1746616041.5350606,2.9772000312805176,-0.3953000009059906,-0.0084,-0.0303,0.9991,-3.4134
1746616041.5351133,2.9772000312805176,-0.3116999864578247,-0.0084,-0.0303,0.9991,-3.4134
1746616041.5352771,2.9772000312805176,-0.3116999864578247,-0.0105,-0.0315,0.9932,-2.9143
1746616041.591043,3.2414000034332275,-0.3116999864578247,-0.0105,-0.0315,0.9932,-2.9143
1746616041.5910995,3.2414000034332275,-0.23119999468326569,-0.0105,-0.0315,0.9932,-2.9143
1746616041.5912688,3.2414000034332275,-0.23119999468326569,-0.0119,-0.0311,0.9835,-2.3301
1746616041.6431613,3.518199920654297,-0.23119999468326569,-0.0119,-0.0311,0.9835,-2.3301
1746616041.6432545,3.518199920654297,-0.14390000700950623,-0.0119,-0.0311,0.9835,-2.3301
1746616041.643541,3.518199920654297,-0.14390000700950623,-0.0124,-0.0287,0.9723,-1.5726
1746616041.6951463,3.428999900817871,-0.14390000700950623,-0.0124,-0.0287,0.9723,-1.5726
1746616041.695233,3.428999900817871,-0.06419999897480011,-0.0124,-0.0287,0.9723,-1.5726
1746616041.6955104,3.428999900817871,-0.06419999897480011,-0.014,-0.0238,0.9654,-0.6909
1746616041.74713,3.0996999740600586,-0.06419999897480011,-0.014,-0.0238,0.9654,-0.6909
1746616041.7472165,3.0996999740600586,0.0,-0.014,-0.0238,0.9654,-0.6909
1746616041.747486,3.0996999740600586,0.0,-0.0169,-0.016,0.9636,0.0084
1746616041.7951083,2.777899980545044,0.0,-0.0169,-0.016,0.9636,0.0084
1746616041.795193,2.777899980545044,0.0,-0.0169,-0.016,0.9636,0.0084
1746616041.795452,2.777899980545044,0.0,-0.0193,-0.0108,0.9636,0.008
1746616041.8470662,2.4727001190185547,0.0,-0.0193,-0.0108,0.9636,0.008
1746616041.8471491,2.4727001190185547,0.0,-0.0193,-0.0108,0.9636,0.008
1746616041.847412,2.4727001190185547,0.0,-0.021,-0.0069,0.9637,0.0063
1746616041.903084,2.1598000526428223,0.0,-0.021,-0.0069,0.9637,0.0063
1746616041.9031677,2.1598000526428223,0.0,-0.021,-0.0069,0.9637,0.0063
1746616041.9034286,2.1598000526428223,0.0,-0.0224,-0.0037,0.9637,0.0049
1746616041.955147,1.8396999835968018,0.0,-0.0224,-0.0037,0.9637,0.0049
1746616041.9552302,1.8396999835968018,0.0,-0.0224,-0.0037,0.9637,0.0049
1746616041.955494,1.8396999835968018,0.0,-0.0235,-0.0012,0.9637,0.0038
1746616042.0071347,1.5360000133514404,0.0,-0.0235,-0.0012,0.9637,0.0038
1746616042.0072162,1.5360000133514404,0.0,-0.0235,-0.0012,0.9637,0.0038
1746616042.00747,1.5360000133514404,0.0,-0.0244,0.0007,0.9637,0.003
1746616042.0551667,1.242300033569336,0.0,-0.0244,0.0007,0.9637,0.003
1746616042.055248,1.242300033569336,0.0,-0.0244,0.0007,0.9637,0.003
1746616042.0554938,1.242300033569336,0.0,-0.025,0.0022,0.9637,0.0024
1746616042.103152,0.9639999866485596,0.0,-0.025,0.0022,0.9637,0.0024
1746616042.1032362,0.9639999866485596,0.0,-0.025,0.0022,0.9637,0.0024
1746616042.1035008,0.9639999866485596,0.0,-0.0254,0.0033,0.9636,0.0019
1746616042.15506,0.9639999866485596,0.0,-0.0254,0.0033,0.9636,0.0019
1746616042.155211,0.6783999800682068,0.0,-0.0254,0.0033,0.9636,0.0019
1746616042.1553261,0.6783999800682068,0.0,-0.0258,0.0042,0.9636,0.0015
1746616042.203116,0.4077000021934509,0.0,-0.0258,0.0042,0.9636,0.0015
1746616042.2031891,0.4077000021934509,0.0,-0.0258,0.0042,0.9636,0.0015
1746616042.2034252,0.4077000021934509,0.0,-0.0261,0.0049,0.9636,0.0012
1746616042.2550945,0.005200000014156103,0.0,-0.0261,0.0049,0.9636,0.0012
1746616042.2551763,0.005200000014156103,0.0,-0.0261,0.0049,0.9636,0.0012
1746616042.2554352,0.005200000014156103,0.0,-0.0274,0.0057,0.9636,0.0011
1746616042.3084288,0.006899999920278788,0.0,-0.0274,0.0057,0.9636,0.0011
1746616042.3085098,0.006899999920278788,0.0,-0.0274,0.0057,0.9636,0.0011
1746616042.3087568,0.006899999920278788,0.0,-0.0254,0.0056,0.9637,0.0006
1746616042.3590412,0.006899999920278788,0.0,-0.0254,0.0056,0.9637,0.0006
1746616042.3592212,0.005400000140070915,0.0,-0.0254,0.0056,0.9637,0.0006
1746616042.3593187,0.005400000140070915,0.0,-0.0231,0.0052,0.9637,0.0004
1746616042.4111776,0.005400000140070915,0.0,-0.0231,0.0052,0.9637,0.0004
1746616042.4113111,0.00419999985024333,0.0,-0.0231,0.0052,0.9637,0.0004
1746616042.4113977,0.00419999985024333,0.0,-0.0213,0.005,0.9638,0.0003
1746616042.467123,0.08829999715089798,0.0,-0.0213,0.005,0.9638,0.0003
1746616042.4671752,0.08829999715089798,0.0,-0.0213,0.005,0.9638,0.0003
1746616042.467359,0.08829999715089798,0.0,-0.0203,0.0049,0.9638,0.0003
1746616042.5190864,0.08829999715089798,0.0,-0.0203,0.0049,0.9638,0.0003
1746616042.519219,0.3806999921798706,0.0,-0.0203,0.0049,0.9638,0.0003
1746616042.5193067,0.3806999921798706,0.0,-0.0218,0.0055,0.9637,0.0003
1746616042.567136,0.6424999833106995,0.0,-0.0218,0.0055,0.9637,0.0003
1746616042.567194,0.6424999833106995,0.0,-0.0218,0.0055,0.9637,0.0003
1746616042.5673633,0.6424999833106995,0.0,-0.023,0.0059,0.9637,0.0002
1746616042.619125,0.9057999849319458,0.0,-0.023,0.0059,0.9637,0.0002
1746616042.6191802,0.9057999849319458,0.0,-0.023,0.0059,0.9637,0.0002
1746616042.6193573,0.9057999849319458,0.0,-0.0239,0.0063,0.9637,0.0002
